Region,Decade,Age_Bin,dbh_shape,dbh_scale,ht_shape,ht_scale
Auckland,1990s,14,3.963556163167701,0.4888109888751175,9.314681762379326,0.6922452758565485
Auckland,1990s,15,3.7170778988083626,0.4865717093775018,8.191970957100203,0.6047109507784589
Auckland,1990s,16,4.286651804857345,0.5102311518638534,7.0081231945974,0.7404977090591566
Auckland,1990s,17,4.540990250083138,0.5674167434592177,8.267195126726595,0.7108949831290986
Auckland,1990s,18,4.649061813372935,0.5038767579947552,7.464959556117169,0.7032062726220466
Auckland,1990s,19,4.356122402920988,0.5577431992250281,7.44108319802337,0.7116037417636735
Auckland,1990s,20,4.660692254282558,0.5657802584720844,7.355187075092928,0.684718263245391
Auckland,1990s,21,4.5730606988187406,0.52107510296087,7.249925045852158,0.719407230763533
Auckland,1990s,22,4.694110560124489,0.5937554169004327,7.117103545476065,0.7245939185240313
Auckland,1990s,23,4.264921629895106,0.5457443945522805,6.045044280856411,0.6936750281157901
Auckland,1990s,24,4.753803096750995,0.5235811492221254,6.341380668407561,0.6649683281395935
Auckland,1990s,25,4.836722096688769,0.5496235694484892,8.260592281149403,0.7343886989316377
Auckland,1990s,26,4.793652916830474,0.5103828541527309,6.469314374071749,0.7176505177942583
Auckland,1990s,27,2.866875274034041,0.46842861855855644,5.349126253716647,0.6839607208496538
Auckland,1990s,28,5.1453181848613685,0.5315772985551692,7.385928031069379,0.6993647114821157
Auckland,1990s,29,5.328535381074834,0.5440622014506449,8.619020720415868,0.7443307794562006
Auckland,1990s,30,5.804512495502308,0.6230395518719718,9.566355819150797,0.7862945345865969
Auckland,1990s,31,5.026009291920477,0.5386715236279624,8.867855455521813,0.7263137127819734
Auckland,1990s,32,5.6264694718605215,0.5222081053887926,8.117599316884156,0.8088950788854005
Auckland,1990s,33,5.082553698098413,0.6905941286324966,5.964874204703185,0.7623058403489171
Auckland,1990s,34,5.271261449060731,0.6782612815555598,6.713102277046071,0.6923095397590555
Auckland,1990s,37,5.833704791591714,0.6974690740922407,9.512376628478467,0.6100491619500112
Auckland,1990s,40,7.056410251090863,0.6327048304568142,13.55655165725916,0.5931658461681217
Auckland,2000s,5,2.8296544202695655,0.5297220573327972,3.5787082733544233,0.5979788357315352
Auckland,2000s,6,3.7209861496874757,0.5513043328966282,4.674494132576758,0.54642398019003
Auckland,2000s,7,5.05200570796206,0.4999030505059745,7.2116006229546015,0.6865996939942131
Auckland,2000s,8,4.605778891526497,0.4986197504021048,8.137895286167389,0.7098876462430344
Auckland,2000s,9,4.593006756416996,0.500063254329334,8.816420592477892,0.7094162212487729
Auckland,2000s,10,4.409032806366932,0.4875749031369462,8.079989815671787,0.7292099999716495
Auckland,2000s,11,5.024508544903642,0.5364455996584923,8.831927701220676,0.6642028160303634
Auckland,2000s,12,5.028439104041624,0.5184478086969355,8.818872303782213,0.7197678705325246
Auckland,2000s,13,4.980631261708835,0.5621507334676465,8.914646526255492,0.7917300461486669
Auckland,2000s,14,5.061539083609528,0.5443565108548452,9.235776804866465,0.77529856625682525
Auckland,2000s,15,4.563162331562631,0.3975148822939768,12.037383597173909,0.6408868631548299
Auckland,2000s,16,8.030890642261664,0.6107120659196157,14.914724790356502,0.8332465598429117
Auckland,2000s,17,5.833339043528438,0.6829946866483266,11.005703974879015,0.8243508124127807
Auckland,2000s,18,3.92328240628385,0.4537651950067335,9.891269970773969,0.7167634981202256
Auckland,2000s,19,4.851190678223398,0.5693641882276078,7.730970293535616,0.7923027744558488
Auckland,2000s,20,5.23673314421254,0.5448470112250609,10.087960310911406,0.6946509214071197
Auckland,2000s,21,4.79331575984232,0.5953861693451118,11.344113853202746,0.7815749329262931
Auckland,2000s,22,4.741964067693362,0.521351246733982,8.8318496113028,0.7265777570821543
Auckland,2000s,23,4.463335962174874,0.5775317809311955,8.4666062195186,0.7006157935573852
Auckland,2000s,24,4.631121637393137,0.56524794697768,8.496166343806122,0.7162031463574119
Auckland,2000s,25,4.209494473587044,0.5865229492388389,7.205281201677134,0.6893357754133924
Auckland,2000s,26,4.894719922796856,0.550773640861285,8.649552052422962,0.7232857826193464
Auckland,2000s,27,4.060263362791396,0.5725297133046021,7.58544154685349,0.7358229533731628
Auckland,2000s,28,4.412513298384363,0.5794658742485275,7.916889647334729,0.7054950431266855
Auckland,2000s,29,4.559457646609633,0.6543644475006789,8.174045591091923,0.7315306270710757
Auckland,2000s,30,4.949102949147285,0.6259514944509221,7.332511205437823,0.6931274933244895
Auckland,2000s,31,3.746554125723013,0.5506828846201983,6.757398012654988,0.6814876085732586
Auckland,2000s,32,3.759172825145681,0.5970196129214868,7.389921876247457,0.7671613975033961
Auckland,2000s,33,5.469417420961401,0.6827328255310037,10.851993053702518,0.7079848112777095
Auckland,2000s,34,5.690802458355781,0.7056714559426271,8.106881215213988,0.7387858231790512
Auckland,2000s,35,5.436568683291787,0.6773229425158039,7.53168568682646,0.761536104289872
Auckland,2000s,36,5.7100441904665775,0.7365944335474348,8.229881894732785,0.7098590956321895
Auckland,2000s,37,6.401196341551417,0.7198598024736617,15.219078841302586,0.6620243871066569
Auckland,2000s,38,5.9034244917821415,0.6786685594789377,7.063229836115866,0.7484433435379085
Auckland,2000s,43,7.349667580262938,0.6960348434345418,12.111452214667795,0.6698023310844654
Auckland,2000s,46,7.359637946226007,0.6429899294792086,12.863193284645428,0.6069098978484762
Auckland,2000s,49,7.219503417267622,0.8472845585198137,13.81619680658818,0.9272064272105981
Auckland,2010s,5,4.890580772949633,0.49948835725299107,6.876517735130758,0.6700669946636506
Auckland,2010s,6,3.601233114782104,0.5859942805240677,3.489513673664071,0.5953696357661408
Auckland,2010s,7,3.4565954913371275,0.5339716387957656,3.334470949373907,0.686600924975443
Auckland,2010s,8,5.383652626838645,0.4424085687066003,7.247786864694296,0.6834317809572055
Auckland,2010s,9,5.2674243073282305,0.509942019959849,6.1617472469570895,0.7058355486536694
Auckland,2010s,10,4.685037460799869,0.4897307208296664,5.7333163123112705,0.7333786860862119
Auckland,2010s,11,5.208172690718763,0.48241950403797085,8.114440035798907,0.624805484146278
Auckland,2010s,12,4.996526580914047,0.5167561209949056,8.168432151049508,0.6967376325488617
Auckland,2010s,13,5.597899388962171,0.5289474675894905,8.445107656366496,0.7537372991201906
Auckland,2010s,14,5.55496472351358,0.5531515568934007,7.973228189472977,0.7828180047012024
Auckland,2010s,15,5.753954851868553,0.5050260228609752,8.187259368482657,0.6664919776811128
Auckland,2010s,16,5.7928581555760825,0.5192172771186985,9.474305585523414,0.743638970733109
Auckland,2010s,17,5.506142891288065,0.5497233885597546,8.245573012102888,0.7907682119695708
Auckland,2010s,18,6.2912033886325,0.5059160092165911,9.808333208919631,0.7732750327175039
Auckland,2010s,19,5.38921967393103,0.5602313345186423,8.14858662463648,0.8021986789247253
Auckland,2010s,20,5.498547024556963,0.48832454660323954,9.386552636785936,0.6930349816511034
Auckland,2010s,21,5.773458742281605,0.5278832054387226,11.00888898221071,0.7856706567218537
Auckland,2010s,22,6.626921285909699,0.5308352739216166,27.284146749877767,0.7884595454796568
Auckland,2010s,23,6.32512188237955,0.5405516035595681,13.053686563306355,0.7443230840601781
Auckland,2010s,25,7.203158936702635,0.5699685247812156,6.698833980786784,0.75627558915458
Auckland,2010s,27,6.354640557280815,0.4328640708686408,13.08186185814229,0.7141439171603374
Auckland,2010s,28,8.677926102462052,0.5692898740466519,22.878654391586455,0.6421631711342695
Auckland,2010s,29,11.457729014225716,0.5619603931033583,22.792395041720148,0.619240384659
Auckland,2020s,16,6.076651173996122,0.5416257187564171,8.141926020538204,0.7774926628834036
Auckland,2020s,17,5.2536083094594614,0.6439535848122354,12.690317954720438,0.6682519130557801
Auckland,2020s,19,6.14205820165756,0.5690972262146183,8.481984559589494,0.7384498537354458
Auckland,2020s,20,6.840341373998681,0.5199749752647191,9.928355665804348,0.6061950777849086
Auckland,2020s,23,4.297017241945612,0.4761176140939818,12.538410440162213,0.786315562637228
Auckland,2020s,24,7.289491407566754,0.4108559021258942,10.055735946405607,0.6210040997097824
Bay of Plenty,2010s,8,5.044672023643763,0.685352036781482,3.886145021588553,0.7613323641000207
Bay of Plenty,2010s,9,5.568260848703643,0.7480827438490805,5.1450751728118025,0.7971732391202252
Bay of Plenty,2010s,10,4.482053750459745,0.6399526104336593,4.9729428135019695,0.7525764951098594
Bay of Plenty,2010s,11,4.647308137585158,0.6419827226875879,5.8798710218300245,0.6790146382378498
Bay of Plenty,2010s,12,4.675416023261818,0.5756105814601026,8.5200912035073,0.6288270852601272
Bay of Plenty,2010s,13,4.800076492783161,0.6535984785216287,7.57936427678397,0.6237964609974052
Bay of Plenty,2010s,14,4.90374371127208,0.670278641203444,7.318845836341005,0.638657950051007
Bay of Plenty,2010s,15,6.914341950730503,0.6124632733595172,6.463977205135395,0.7631720678841871
Bay of Plenty,2010s,16,6.767143537604091,0.6966600691943522,7.1211568857609,0.7773825539247298
Bay of Plenty,2010s,17,5.144754440357712,0.6746834065989431,8.627896536779243,0.7141080420464878
